customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
017b60010b64f28dcc98161205bbf51e,23,1,111.78,4,1,3,413,Potential Loyalists
017bd021539ebd414e15ef9aa11301ec,158,1,130.24,2,1,3,213,Need Attention
017dd3798ef0f401392abdbc129d78a0,94,1,85.41,3,1,2,312,Recent Customers
017f022018ad01373771ddfd46eb5dc6,116,1,54.03,3,1,1,311,Recent Customers
018150959151a39894d01128bc358aed,13,1,1117.99,4,1,4,414,Potential Loyalists
018346fb20f70801a88a7b8c6dbc2e31,236,1,40.0,1,1,1,111,Need Attention
018447394d87c7921d8ee1fb40d91d90,15,1,48.3,4,1,1,411,Recent Customers
0184a596785fae3af62eb04f7c4221f4,108,1,108.92,3,1,2,312,Recent Customers
018546fb1415356fd93cbd77a4338124,170,1,237.08,2,1,4,214,Need Attention
01866d949d55c81c28d255114948b72b,139,1,37.78,2,1,1,211,Need Attention
01874b138de5f4447517558ca0d1a3b9,91,1,34.13,3,1,1,311,Recent Customers
018a1c3096d2b2bf4a869cc213c03345,103,1,217.55,3,1,4,314,Potential Loyalists
018b4fd25720e7fb0de00600f3aa0947,31,1,81.96,4,1,2,412,Recent Customers
018bd804612e66267d4dc4ac8f8b98c1,20,1,259.01,4,1,4,414,Potential Loyalists
018c9981e6704cf8fff79db3332a12f7,201,1,418.5,1,1,4,114,Need Attention
018d3918d60c2e821b654b8eb4cfde55,109,1,1022.65,3,1,4,314,Potential Loyalists
018d655fe703cb7b56ee34f117429789,169,1,136.3,2,1,3,213,Need Attention
018dd62c0671714cdcb377ee17e2110b,200,1,32.42,1,1,1,111,Need Attention
018e70256a4328c4450b52947144f50b,111,1,38.28,3,1,1,311,Recent Customers
019017e9f8b2c0e399f1f00e6e87f306,44,1,202.91,4,1,4,414,Potential Loyalists
019200fa574c9eda0fbc82c71fcc8fbe,41,1,1930.34,4,1,4,414,Potential Loyalists
0192b93a11b1f588d6f19888b82d02bf,176,1,373.2,2,1,4,214,Need Attention
0193c07a4b8a38ee92bdd6535de468d5,170,1,138.73,2,1,3,213,Need Attention
01952039ba4abb6c459e7b6d62a69d7a,17,1,186.56,4,1,3,413,Potential Loyalists
0195699b3388a65b55eab3dd04f48d1a,190,1,340.32,1,1,4,114,Need Attention
019689350fe9ec51d6d9fcd76119e2fa,71,1,52.57,3,1,1,311,Recent Customers
01970508b13705f57b760db5f8f63217,114,1,190.0,3,1,3,313,Potential Loyalists
01973489089879f533dd627cad53e7e2,129,1,314.53,3,1,4,314,Potential Loyalists
0197df52c22d6ef0aa52ffb63ac80404,82,1,564.62,3,1,4,314,Potential Loyalists
01980baf1c23e7437caf43ce20455d0d,181,1,537.99,2,1,4,214,Need Attention
0198441fd94fedf81ba98683f6449a1e,132,1,104.62,2,1,2,212,Need Attention
0199164bec886c94218205248559d7b6,189,1,195.71,1,1,3,113,Need Attention
01998a22ca4b0c83aa13f2e8bec67c81,70,1,39.17,3,1,1,311,Recent Customers
019a09b9518cccb899cde6033ca0af68,203,1,179.6,1,1,3,113,Need Attention
019f5bb93ed18dd059051c3f81abe394,160,1,14.92,2,1,1,211,Need Attention
01a29eb8e6d484de55f3d2a9d6b7bcbe,54,1,32.23,4,1,1,411,Recent Customers
01a4594fa7dbf53d2569e57173df6895,143,1,48.29,2,1,1,211,Need Attention
01a51dab2737347e9b62bd2616a16d22,36,1,194.33,4,1,3,413,Potential Loyalists
01a52718e4ca43d2cc1da7c9209a6325,141,1,83.75,2,1,2,212,Need Attention
01a56495d1c8bcf831311f5ad7f126a1,218,1,349.76,1,1,4,114,Need Attention
01a61e75bd333a349351fba370520597,15,1,256.59,4,1,4,414,Potential Loyalists
01a62912967c457c51f60e42eba81aab,42,1,81.24,4,1,2,412,Recent Customers
01a666b8081772ddb748b5aaf9dc8bea,165,1,112.05,2,1,3,213,Need Attention
01a672f8689f3c466770ff1883deabe5,18,1,53.85,4,1,1,411,Recent Customers
01a7b4df1b55e01c05863134a5e587be,108,1,82.33,3,1,2,312,Recent Customers
01a9cf1ab208a3ce5a4cbf6d5877bf49,157,1,175.02,2,1,3,213,Need Attention
01a9e6a66ed15bb3c5b3d9abc2e046a4,27,1,89.77,4,1,2,412,Recent Customers
01ab41094bdf6a489a201d86c7578f3f,169,1,57.03,2,1,1,211,Need Attention
01abb8df2f71f7d6e087c28c6c0a8f39,220,1,87.8,1,1,2,112,Need Attention
01addb430c2559dbef0010ca1d4b0989,224,1,160.36,1,1,3,113,Need Attention
01aed44f9b372a8b9a40201cf7c155a3,34,1,237.24,4,1,4,414,Potential Loyalists
01aef689891025af290bbdc4788d87da,35,1,371.42,4,1,4,414,Potential Loyalists
01aefa3a069cf73167ddbe7725755c2c,122,1,27.79,3,1,1,311,Recent Customers
01af5e81cb5ee5e0864941d3aa58fb0c,185,1,90.85,2,1,2,212,Need Attention
01afc06d7738a5a4b90959f387073912,156,1,37.38,2,1,1,211,Need Attention
01b365dec7627509427c5503e029464f,34,1,68.93,4,1,2,412,Recent Customers
01b4d8edfd68874d23092c8fcb6a4edb,80,1,33.13,3,1,1,311,Recent Customers
01b783aa8c0944d07d43b8e2039867e5,186,1,738.57,2,1,4,214,Need Attention
01b7e319fb16f60c28e387d29cd80c38,176,1,38.95,2,1,1,211,Need Attention
01b8c0cf86a1a5e8653ccfddcf906862,49,1,270.12,4,1,4,414,Potential Loyalists
01bc42b3e58ab446f0227867f665b127,115,1,89.48,3,1,2,312,Recent Customers
01bf509b5a9125bb075e4ec58580265e,123,1,52.71,3,1,1,311,Recent Customers
01c013b2259ff571bb7481d62fd96e67,181,1,28.93,2,1,1,211,Need Attention
01c3c12496a8c26348d92873da95448b,61,1,24.23,4,1,1,411,Recent Customers
01c3dbf3c719c3788a4d7db4bd8ac0d0,131,1,360.54,3,1,4,314,Potential Loyalists
01c41ead4383471f6ef23bcf19aeb5c5,91,1,173.89,3,1,3,313,Potential Loyalists
01c77b0f81a1e64cc8de4f736226f7a1,175,1,60.88,2,1,1,211,Need Attention
01c79a7d3c3d25b655514206df838701,215,1,439.72,1,1,4,114,Need Attention
01c79f3ab2bd70b64e01c67a91843303,25,1,88.87,4,1,2,412,Recent Customers
01cc8550598fb6140923843e6c06326e,137,1,281.84,2,1,4,214,Need Attention
01cd1ba7ed9bb74360ae8d7b03575b2d,183,1,146.04,2,1,3,213,Need Attention
01cd4f08b8b1bcba4125cff64d2ebc94,202,1,34.0,1,1,1,111,Need Attention
01cd5f54498033a3b4820866458145e4,155,1,87.03,2,1,2,212,Need Attention
01ce9c8d021371142c40a9523f58bcef,203,1,126.92,1,1,3,113,Need Attention
01cf93cabf578892dc3217e6601b0cef,113,1,117.96,3,1,3,313,Potential Loyalists
01cfa5a92a4710ae73e1c622ef11a7f2,196,1,89.08,1,1,2,112,Need Attention
01d22419c452ad55702fa5a9a81a4423,135,1,87.95,2,1,2,212,Need Attention
01d238a78a68c0b02c73167a63f05f9e,233,1,137.6,1,1,3,113,Need Attention
01d259010afdcc421652fd14d9ea6d6c,180,1,26.13,2,1,1,211,Need Attention
01d33ef4c346ccf41a296c1292922cb8,235,1,226.71,1,1,4,114,Need Attention
01d37fd98e7840efad07c60bea966fca,117,1,58.22,3,1,1,311,Recent Customers
01d3b76b3d6604372075f8f2437b551f,30,1,134.04,4,1,3,413,Potential Loyalists
01d443a484536e8a8c520f79dd9f6ad4,236,1,215.6,1,1,4,114,Need Attention
01d46d05097a25fb0d755e86ab3a6fb3,204,1,136.5,1,1,3,113,Need Attention
01d581c1d75cd6e7a5315b20589b9944,11,1,20.38,4,1,1,411,Recent Customers
01d5f7506a41927955ef41a530329c30,169,1,75.25,2,1,2,212,Need Attention
01d7e86d9cc4c847baf866cf8f0d0536,47,1,198.69,4,1,4,414,Potential Loyalists
01d87bd7900fc721cf5122c47b1d3a71,169,1,32.83,2,1,1,211,Need Attention
01d95b948587656bd900ca5e00983957,202,1,101.91,1,1,2,112,Need Attention
01daed34d823dc01dde342ce1bf38fa3,58,1,110.31,4,1,2,412,Recent Customers
01dea2b11c15fd0f99bfc256d288410f,210,1,273.01,1,1,4,114,Need Attention
01e16f5204e8741494af3d5b4c355128,65,1,92.74,4,1,2,412,Recent Customers
01e2dee0a2e7464a701d0c480225501c,161,1,1256.84,2,1,4,214,Need Attention
01e3b59f83722a3b5c209feddd2a0b84,140,1,62.309999999999995,2,1,1,211,Need Attention
01e466f5fd2937b4ea4a18eb9963f9ea,19,1,164.15,4,1,3,413,Potential Loyalists
01e5e7553c95f21eda0aaf0da6e0e4d1,119,1,157.91,3,1,3,313,Potential Loyalists
01e77dc6abe6f9991bbf5232b5c22d2c,232,1,115.35,1,1,3,113,Need Attention
01e92a3b160b9a3751ffc7cf52dbed77,180,1,119.18,2,1,3,213,Need Attention
01ea4160e63a7ce5101967e07ddf4c18,112,1,89.45,3,1,2,312,Recent Customers
01ea69b195809e2a8a932de44d8c0f73,25,1,273.4,4,1,4,414,Potential Loyalists
01eb75533d0297e3a47f6d40e866455c,161,1,162.41,2,1,3,213,Need Attention
01ebd22baace52e484a1c52ff136ebe1,128,1,68.64,3,1,2,312,Recent Customers
01ebd7292a8ec3c547e0876d1aa4b3db,131,1,378.16,3,1,4,314,Potential Loyalists
01edba0c1380aa0c91437bee4b7193a5,235,1,127.72,1,1,3,113,Need Attention
01ef9a979bab9ba62386d5abfb646cfc,61,1,37.78,4,1,1,411,Recent Customers
01f19842d7bf8b1a9af62d553807e88f,130,1,70.84,3,1,2,312,Recent Customers
01f4581bf20e14d770c5de782d7ee783,29,1,75.17,4,1,2,412,Recent Customers
01f57b226a3850a260e40698c2bd2fd6,68,1,419.03,4,1,4,414,Potential Loyalists
01f5c92b138f7260aeed5a7aea4d0af4,152,1,220.28,2,1,4,214,Need Attention
01f619b964e6c75d7a6e529951848001,126,1,650.65,3,1,4,314,Potential Loyalists
01f73b778c4f92ec0b55fa90e306d82b,39,1,95.64,4,1,2,412,Recent Customers
01f7a6194359c08da2d2c27e1b52101d,128,1,150.15,3,1,3,313,Potential Loyalists
01f7f5d4ffa43c8b8d2ae6c7628b0aba,73,1,53.35,3,1,1,311,Recent Customers
01f831a3745969dca7b974014c4d4344,110,1,109.64,3,1,2,312,Recent Customers
01f841d4c59e8b7634174ef72a75f81a,42,1,23.38,4,1,1,411,Recent Customers
01f96fafaa1d1e365ad47f54fba4c106,235,1,521.68,1,1,4,114,Need Attention
01f9be48b48de8870e94f9744bd6ed7b,200,1,137.18,1,1,3,113,Need Attention
01fa120273bf003fb142073c53b27e86,39,1,203.09,4,1,4,414,Potential Loyalists
01fa32b1d1151078cb954b286256df42,192,1,82.62,1,1,2,112,Need Attention
01fa535b377b96fe00287149f6f01441,87,1,117.57,3,1,3,313,Potential Loyalists
01fb2aa709b6a7a424268503d97fc753,131,1,244.5,3,1,4,314,Potential Loyalists
01fb9c979f94a851f92484ae6d6bc41d,212,1,61.75,1,1,1,111,Need Attention
01fba1cb73bbc4533bde8318035fa9e7,56,1,81.43,4,1,2,412,Recent Customers
02033fca76b4af0eda65418e673b5a57,220,1,391.44,1,1,4,114,Need Attention
02035a6c43039fa299e0492df023bad2,27,1,57.99,4,1,1,411,Recent Customers
02036d14d9326c01a123bd83626d48c0,174,1,64.23,2,1,2,212,Need Attention
0203e70e371d45dbb6db12bdc49cd70c,225,1,84.34,1,1,2,112,Need Attention
02044ee0862ebaf88a067ba1f74342f7,214,1,224.71,1,1,4,114,Need Attention
0204a63d458a2d9495e82ab5ea7fe40f,143,1,133.06,2,1,3,213,Need Attention
0205715514ce31607e0438aa7421f189,67,1,217.76,4,1,4,414,Potential Loyalists
02060b47874e560f104dad93ae22e6f1,41,1,566.4,4,1,4,414,Potential Loyalists
0206228d8670e47531b5d33d7b79b82d,172,1,136.08,2,1,3,213,Need Attention
02077904459251edd6b421b05fae711c,217,1,161.46,1,1,3,113,Need Attention
020781297fe6482b10c41bd7a105d508,15,1,107.76,4,1,2,412,Recent Customers
0208fd622f545ae73dd1fc6a1a500ba0,72,1,402.1,3,1,4,314,Potential Loyalists
020b0645ceac44c1ae2de1ed2bc02b54,91,1,43.22,3,1,1,311,Recent Customers
020bc050aac2baa5e0d1b4ad091ef35a,166,1,80.89,2,1,2,212,Need Attention
020c3bb8476e9193550d4c308c1e45de,140,1,219.27,2,1,4,214,Need Attention
020c87503e1eeb262f17c9e7c0b556b5,23,1,576.88,4,1,4,414,Potential Loyalists
020d4e12b05970e098dff43d6589d7e2,178,1,560.65,2,1,4,214,Need Attention
020e0c200a053638412950ba455d5b37,61,1,400.66,4,1,4,414,Potential Loyalists
020edf80d85585b9ccf1c48396ec32aa,119,1,48.22,3,1,1,311,Recent Customers
020f4af7eeabf986e31eb7ac4c6597cb,128,1,43.03,3,1,1,311,Recent Customers
020fff139f1af3a6dff28456f386fe2d,24,1,47.93,4,1,1,411,Recent Customers
02112377ff79f99b7c925ff46dbc2040,202,1,38.9,1,1,1,111,Need Attention
021212b1c2f127ec287d99fa9f6346e6,153,1,329.32,2,1,4,214,Need Attention
0214d81e1cb90cf47f40f5345a1a6c08,117,1,473.12,3,1,4,314,Potential Loyalists
0215ccbc95aee7344ac14c2bacf19d12,185,1,90.88,2,1,2,212,Need Attention
021633f35ba9c0e00fce2f9a31281c71,64,1,68.53,4,1,2,412,Recent Customers
02179f1b13ecf4531f0e73e24e0211ad,166,1,94.55,2,1,2,212,Need Attention
0217db9efc54141e264d17de315874d1,149,1,82.83,2,1,2,212,Need Attention
02181664d4e1d58da55ec4e8e1185eda,86,1,586.1,3,1,4,314,Potential Loyalists
0218de8038240591323aa1f89630a1e8,202,1,69.03,1,1,2,112,Need Attention
021987f5dabdb8e550dc74b02d6e2371,115,1,57.03,3,1,1,311,Recent Customers
0219e8c875d04bfff5a49b0555a08e89,201,1,94.3,1,1,2,112,Need Attention
021e1ff95f894f02e2d22bf2b7c96ccc,138,1,60.7,2,1,1,211,Need Attention
0221ef5387bbb856f1b319d942fd15bc,85,1,48.72,3,1,1,311,Recent Customers
02221ce26353d5226d768b03c5425cab,187,1,32.61,2,1,1,211,Need Attention
0222b08d0816bba0acbcc31ba1d6cc1a,128,1,182.0,3,1,3,313,Potential Loyalists
0223b85b1e7ae199e2336d4f8da036b1,70,1,50.35,3,1,1,311,Recent Customers
0224e997c339d3b6edb3ac3fbff60da7,127,1,161.88,3,1,3,313,Potential Loyalists
0225ea6650051752e6352a65f4316c49,108,1,71.78,3,1,2,312,Recent Customers
0226546cc4bbdda9dea563ff7138700e,20,1,81.05,4,1,2,412,Recent Customers
0227176d396f5394907470617d777fed,221,1,206.76,1,1,4,114,Need Attention
02277211c9842fee492b8e37a17cf0ff,68,1,170.12,4,1,3,413,Potential Loyalists
02292531f73bf941ef5b09341e195e37,31,1,117.37,4,1,3,413,Potential Loyalists
022b1e47fbf658d8e3865c8753bf361f,191,1,51.01,1,1,1,111,Need Attention
022bc7ff7c20f7f9343a9fd58bcb3870,125,1,192.52,3,1,3,313,Potential Loyalists
022bdd440f8a37e8ba62d67287135a75,159,1,285.84,2,1,4,214,Need Attention
022d8582868c8ee0a200885b357c4208,127,1,318.23,3,1,4,314,Potential Loyalists
022d8f488c8a3f6e686848f2b2cfc54d,23,1,218.51,4,1,4,414,Potential Loyalists
022f451efd6098c908265c022c1e06ac,141,1,176.82,2,1,3,213,Need Attention
02307143f7dce7b43056056566b8e987,17,1,475.2,4,1,4,414,Potential Loyalists
023340b4cc63d20a56d1afa725970627,35,1,213.47,4,1,4,414,Potential Loyalists
0234b5cac2c4d895fdb1ef8d2956c84d,95,1,154.12,3,1,3,313,Potential Loyalists
0236c91e3098446e2983cbbee1ad96a2,243,1,35.0,1,1,1,111,Need Attention
0238124998cd8eddd5b3ea04d4c1e658,22,1,56.1,4,1,1,411,Recent Customers
023cd48849ba0870ecf5157ad5039ef2,148,1,175.02,2,1,3,213,Need Attention
023cf83ac35d703a6f3c1b31bcf844d5,179,1,8057.88,2,1,4,214,Need Attention
023f52d000d35a9fa8f4dad675c5e080,186,1,466.16,2,1,4,214,Need Attention
023fafd700dff9fcc64d28e2defe98b9,151,1,3487.5,2,1,4,214,Need Attention
02405cd33ab625b311b3aabe5402dcf1,207,1,48.6,1,1,1,111,Need Attention
0240a546849fb56346f3f602aac8e04c,95,1,155.77,3,1,3,313,Potential Loyalists
024269ae81ed73c17c4c53d91ba2cc93,179,1,302.24,2,1,4,214,Need Attention
024679569f0c2c3aac239e0d2ab50b7b,109,1,49.43,3,1,1,311,Recent Customers
02469bb79cf0096970abae40244a4c6f,22,1,97.32,4,1,2,412,Recent Customers
02470f4de93d257745873d383dbca7b0,178,1,39.94,2,1,1,211,Need Attention
0247131a2905884928321f763083ac11,219,1,48.19,1,1,1,111,Need Attention
0247d5ee8ce6628e9cde9ceafd6271ba,237,1,55.09,1,1,1,111,Need Attention
02494bca3ed33bad80e43ba0fde023d8,95,1,39.16,3,1,1,311,Recent Customers
024a05bd7b940e8cf5827498ed1e039d,92,1,219.48,3,1,4,314,Potential Loyalists
024aee4bf3ee8fc406d58b5c47e18578,105,1,382.28,3,1,4,314,Potential Loyalists
024d9375532751f84d5bb83ac936b3f8,72,1,137.63,3,1,3,313,Potential Loyalists
024f63965c192d99e1da51a1c3516239,105,1,460.61,3,1,4,314,Potential Loyalists
024fb58b51f34a34fad7a533363f0c93,120,1,113.53,3,1,3,313,Potential Loyalists
02502a29041f75b4982896ed8ca6e736,85,1,41.53,3,1,1,311,Recent Customers
025247dee36960e70666880b8073e582,88,1,31.95,3,1,1,311,Recent Customers
0253a59a3f1b966f4ef92ee44336e585,35,1,156.16,4,1,3,413,Potential Loyalists
02548f54167adc674352fe5b7825ffcf,138,1,131.8,2,1,3,213,Need Attention
0254fef29444edf8ad023adf1baac1bd,185,1,354.9,2,1,4,214,Need Attention
0258af3a8301a7331edc8ba02da35b7c,229,1,151.9,1,1,3,113,Need Attention
0259f74450d401ec64f87ad25aeab874,42,1,72.17,4,1,2,412,Recent Customers
025a13782125f9ee98dd321dc97e23ee,27,1,42.51,4,1,1,411,Recent Customers
025aacb42b2bf1b72a848fa69a0a6a96,124,1,48.28,3,1,1,311,Recent Customers
025c2b263a9a9247f855c0c777aabe33,45,1,278.04,4,1,4,414,Potential Loyalists
025c7748c7e2160365a967df3933447e,203,1,163.25,1,1,3,113,Need Attention
025ce7b097bd128c2d494aeac94d62ea,154,1,41.29,2,1,1,211,Need Attention
0260bd7b3bf780786cc7ad501287d9d3,128,1,90.25,3,1,2,312,Recent Customers
02611d7a9e40004ce72c2006dca2d7a9,61,1,40.76,4,1,1,411,Recent Customers
026134c333097d60a052ab271aa99159,232,1,253.79,1,1,4,114,Need Attention
02628c7e9eed8af6043c70257a7a87c1,113,1,219.77,3,1,4,314,Potential Loyalists
0263aeaed91e6e4375aa412acecf9c79,111,1,382.28,3,1,4,314,Potential Loyalists
026460d9e7ce66ec77d827eaef2bb898,140,1,292.06,2,1,4,214,Need Attention
0264bbda6bd6492c79a5843f7c2e1eb4,28,1,72.72,4,1,2,412,Recent Customers
0264f4e581481a3f01d4f341d38a46ed,42,1,37.24,4,1,1,411,Recent Customers
0268654157b95bbfcb8cc3622adc9c8a,142,1,216.18,2,1,4,214,Need Attention
026ae2477af95b832998d23578eb4336,50,1,163.82,4,1,3,413,Potential Loyalists
026b1c08479645291d284443a15d8c93,28,1,119.89,4,1,3,413,Potential Loyalists
026bfde40abfbefc0a23ce6856a9b3f3,62,1,52.58,4,1,1,411,Recent Customers
026eefd00c7aeffb5427f54dd51b6894,131,1,341.58,3,1,4,314,Potential Loyalists
027173ae64ea4eb32139b3205e7e02c0,35,1,35.36,4,1,1,411,Recent Customers
02731f7e9105dec7fc7fa715ccd821b3,158,1,160.14,2,1,3,213,Need Attention
0273345e320539cc7bf1f6469b2fa34d,56,1,99.26,4,1,2,412,Recent Customers
027366c552ba033496aceb34187f01d6,191,1,151.2,1,1,3,113,Need Attention
0273ad500c7050a14ee1d5a79d558605,16,1,105.22,4,1,2,412,Recent Customers
02745d8d4ad97eb190c4939c5df1c3c5,201,1,81.11,1,1,2,112,Need Attention
0275161cf1fc69fd8f5412ba423a3004,20,1,34.35,4,1,1,411,Recent Customers
02752ad42b3d725c49a1194731564a0a,238,1,108.0,1,1,2,112,Need Attention
027711a554ce14c4bebd4af3bb803101,88,1,31.85,3,1,1,311,Recent Customers
0277bd798b42071cb092b1795dbae947,153,1,75.72,2,1,2,212,Need Attention
0277e884f6fcd7d9610836744bc7e8a5,133,1,103.46,2,1,2,212,Need Attention
027add44cacfb209b0018c5aefbbcf02,238,1,90.17,1,1,2,112,Need Attention
027ae9ecc616da8c33d137a1d7e40f0a,14,1,203.23,4,1,4,414,Potential Loyalists
027e8c3fbdb7694e9b0824865a13388f,57,1,220.25,4,1,4,414,Potential Loyalists
027ece8189c0d8b1d3b543676aa81a9c,181,1,113.11,2,1,3,213,Need Attention
027f4567829d2f2249e5adeb315bdda4,36,1,349.52,4,1,4,414,Potential Loyalists
027f4c7bfb93550c488b03e3eb14e5da,219,1,57.43,1,1,1,111,Need Attention
027f4d228b15f41c385c367b137f425e,20,1,145.9,4,1,3,413,Potential Loyalists
0280ead6134bfe639866306f1f0258ab,93,1,74.1,3,1,2,312,Recent Customers
0282e1d60197412167fbb0b111fd55e2,171,1,47.29,2,1,1,211,Need Attention
02841fd8efadbaf1b2e99e29822ed8e2,91,1,183.3,3,1,3,313,Potential Loyalists
028514f8be6e8c2adb9d0b4647ef3a39,15,1,198.19,4,1,4,414,Potential Loyalists
0288ac534f6ba035350df2527703ed47,189,1,1981.22,1,1,4,114,Need Attention
028b0af58d2752a889011dc9c496a054,145,1,68.54,2,1,2,212,Need Attention
028d8c05f2fa9d1b4923352586e800ba,141,1,143.99,2,1,3,213,Need Attention
028d9c8cb891f2860106890cbc40834f,123,1,212.94,3,1,4,314,Potential Loyalists
028ec50772515edd2a7c7e6f212cc27f,28,1,68.35,4,1,2,412,Recent Customers
0293c0d1c4c6c83fd6eff23e4cd1ca31,238,1,55.09,1,1,1,111,Need Attention
0293f0ef4b3402822f7e5304469f34ff,194,1,82.98,1,1,2,112,Need Attention
0295853908b4ba8c84a8e8b550eef3a1,28,1,205.95,4,1,4,414,Potential Loyalists
0297b96a2290b2d419ac0b0cea83b5eb,110,1,306.51,3,1,4,314,Potential Loyalists
0297d4246fd48c7ed31b81c7f99776eb,54,1,92.30000000000001,4,1,2,412,Recent Customers
02989a5bf256c6a23900bb011fa0f919,236,1,319.11,1,1,4,114,Need Attention
0299a3ec7aac3a18ea88cfa6cf8a74f5,183,1,29.1,2,1,1,211,Need Attention
029be5fce165c111d15eb737d28d44b8,47,1,118.35,4,1,3,413,Potential Loyalists
029c1bebebe4314d00b4ebc26fb09225,116,1,100.41,3,1,2,312,Recent Customers
029c5f9144457c97ecaa33bc4ac7f0a9,207,1,178.2,1,1,3,113,Need Attention
029e575b0cdb8a5696a502ed2f9391e3,185,1,153.4,2,1,3,213,Need Attention
029f546fde4adb1892e8800cb49b694b,186,1,188.66,2,1,3,213,Need Attention
02a0087b3657817949973dc48134dece,35,1,120.11,4,1,3,413,Potential Loyalists
02a0108a7d89916840cb3edb1585480e,223,1,34.27,1,1,1,111,Need Attention
02a0454551d656a33ab2526c52216dc5,82,1,35.85,3,1,1,311,Recent Customers
02a7a75320e787aa980907d0f647e508,196,1,65.1,1,1,2,112,Need Attention
02a9194295f0ec290cebf3a0e66c98a4,157,1,47.84,2,1,1,211,Need Attention
02acb1d49edb6c09b61d2f496afc61b5,211,1,226.05,1,1,4,114,Need Attention
02acb517fba465aad1f1332faaf4b1b4,174,1,188.0,2,1,3,213,Need Attention
02ae654741ad895368bd9ffc371893e5,9,1,162.74,4,1,3,413,Potential Loyalists
02ae7918f75386935260f02cbf60d7f7,91,1,137.45,3,1,3,313,Potential Loyalists
02af4338e00cfed3af1a15854865879c,138,1,1198.36,2,1,4,214,Need Attention
02afc864fbc233378368b0c0980f576c,103,1,82.33,3,1,2,312,Recent Customers
02b168b03c95daba8c837ac1d2f85670,75,1,85.11,3,1,2,312,Recent Customers
02b2b9ae976e3d979e488606fdac435e,219,1,117.04,1,1,3,113,Need Attention
02b3a4bc391b7e1d2c99c46f9dbc4db9,57,1,81.1,4,1,2,412,Recent Customers
02b5dc176731821cbf299ba7ac64053c,65,1,52.89,4,1,1,411,Recent Customers
02b6b76e1eddd6811b0285258fa7e31f,208,1,31.0,1,1,1,111,Need Attention
02b81e78d15d013c5de9a2e89ceddb0b,20,1,154.56,4,1,3,413,Potential Loyalists
02b83a1a2a215c7f7629c8fe41a7cad5,26,1,108.83,4,1,2,412,Recent Customers
02bb19e4d66682ddf2b4ec648db0cd48,48,1,52.19,4,1,1,411,Recent Customers
02bcb5c3c7be18d730eb163301b658d3,31,1,104.37,4,1,2,412,Recent Customers
02bd740a9c42959b61e38d5a07d43522,20,1,255.46,4,1,4,414,Potential Loyalists
02bf19efae533d95c21b5e1ccc633a88,87,1,492.48,3,1,4,314,Potential Loyalists
02bf3f33e6774c0aa0f9a8713f087162,176,1,50.69,2,1,1,211,Need Attention
02bfd28debf51f86e1d6ef72c84075bd,133,1,99.43,2,1,2,212,Need Attention
02c14c4a48266b1cbb810a491954e97d,83,1,53.44,3,1,1,311,Recent Customers
02c1e8e3240934520c94905a9b6c004c,74,1,35.84,3,1,1,311,Recent Customers
02c2e2139222f456f8a73e0ef7d59a49,143,1,113.2,2,1,3,213,Need Attention
02c61d2bc19f626c10dd080efe7ecfde,139,1,181.52,2,1,3,213,Need Attention
02c6b472654adef5ac65870849c73444,119,1,66.72,3,1,2,312,Recent Customers
02c88401b4de00301504d6113cdb6cb7,108,1,545.14,3,1,4,314,Potential Loyalists
02c96d7ba83b08b9c83b1e956f2e8605,169,1,143.78,2,1,3,213,Need Attention
02c9c4785d6e1cb6a78e9ddf029aa51a,170,1,139.46,2,1,3,213,Need Attention
02cbf3cd827bf941d7f07691f0d69199,142,1,105.77,2,1,2,212,Need Attention
02cc8a1662feefebbb66dfc0775c3e1a,111,1,42.2,3,1,1,311,Recent Customers
02d16f10703b6d4ef180f921028032a5,205,1,339.93,1,1,4,114,Need Attention
02d1b5b8831241174c6ef13efd35abbd,149,1,827.32,2,1,4,214,Need Attention
02d22b2dd08fd5b4bb3ebac28f73d68c,39,1,88.83,4,1,2,412,Recent Customers
02d258ceacbfd544777a64c2ba0773eb,189,1,124.5,1,1,3,113,Need Attention
02d274e6844e27614c6ecffbc7b8c7ab,122,1,279.6,3,1,4,314,Potential Loyalists
02d2c49ef9837fbf18d71940dd7cf97f,233,1,112.71,1,1,3,113,Need Attention
02d34c287580a6f46ad7ffc395bbc208,91,1,32.39,3,1,1,311,Recent Customers
02d683623fe8a7afb049181a823afefa,93,1,30.22,3,1,1,311,Recent Customers
02d6d0f47ae7ef004d1106cd4743b553,105,1,68.31,3,1,2,312,Recent Customers
02d82f830047e8f02a1092bc7c6599ac,176,1,359.43,2,1,4,214,Need Attention
02d8426ded4654ed60b46ddd6d1a4f8c,125,1,2046.42,3,1,4,314,Potential Loyalists
